Date,Open,High,Low,Close,Volume
2024-07-15,158.25,164,156.6,163.8,582917
2024-07-16,163.5,163.7,157.55,160.5,577198
2024-07-17,160,164.5,158.3,159.8,550084
2024-07-18,161,163,158.1,161.8,294915
2024-07-19,160,161.2,157.15,157.5,355432
2024-07-22,157.5,159,150.55,157.5,305767
2024-07-23,157.5,159.05,155.5,157.3,215293
2024-07-24,156.5,159.05,155.2,156.2,247530
2024-07-25,152.4,159,150.6,157.25,337436
2024-07-26,157.25,158.95,155.1,155.45,151590
2024-07-29,156.4,159.05,155.75,158.7,299421
2024-07-30,158.5,160.4,155.55,155.55,319134
2024-07-31,157.3,159.2,156.6,159.05,237815
2024-08-01,157.45,161.75,154.75,160.1,332120
2024-08-02,157.9,158.8,155.55,157.4,336898
2024-08-05,149.95,153.35,145,151.45,1097279
2024-08-06,151.8,153.2,148.9,150.45,810641
2024-08-07,151,157.2,150.5,156.8,431601
2024-08-08,156,163.8,154.25,163.7,746881
2024-08-09,163.7,165.6,161.75,164.05,490669
2024-08-12,164,170.5,163.05,170.45,548717
2024-08-13,170.5,172.8,168,171.8,451904
2024-08-14,171.5,175.45,171.5,174.3,677825
2024-08-16,175,181.6,174,179.85,599636
2024-08-19,178.9,181.1,178.15,179.85,328555
2024-08-20,179.85,180.1,170,175.3,392563
2024-08-21,175.3,180.3,175,179.6,243304
2024-08-22,180,187,179.4,185,405828
2024-08-23,185,186.6,181.2,181.45,270648
2024-08-26,181.45,182.8,178.2,180.2,149185
2024-08-27,179.4,180.95,177.65,179.4,258011
2024-08-28,179.35,180.5,177.3,180,274034
2024-08-29,180,182.2,172,181.1,493346
2024-08-30,180,185.5,177.6,183.1,527822
2024-09-02,183.1,183.2,179.15,181.4,233328
2024-09-03,181.2,182.95,175.5,176.35,330569
2024-09-04,175,177.5,172.75,177.35,286690
2024-09-05,177,178.4,174.1,174.65,180996
2024-09-06,173.1,175.2,167.2,170.75,339256
2024-09-09,168,169.55,164.15,166.2,589594
2024-09-10,165.8,166.35,160.5,162.2,655917
2024-09-11,162,167.25,161.8,164.7,262773
2024-09-12,167.95,171,165.9,167.75,349982
2024-09-13,169,170.95,168.2,170,339283
2024-09-16,170,174.25,169.75,172.9,248018
2024-09-17,173.75,177,173.4,176.4,232807
2024-09-18,177,177.8,172.5,176.35,216791
2024-09-19,176.45,180.1,175.45,177.8,287095
2024-09-20,176.2,177.8,173.55,175.7,897195
2024-09-23,175.7,175.7,165.25,167.6,528469
2024-09-24,168,171.95,166.25,171.55,288599
2024-09-25,171.5,172.3,169,172.1,296240
2024-09-26,172.6,175.75,171,171.85,295868
2024-09-27,170,175,169.5,174.25,161866
2024-09-30,173.15,177.3,173.15,174.15,341530
2024-10-01,174.3,175.35,171.5,171.6,261610
2024-10-02,171.7,173,169.05,169.7,252354
2024-10-03,167.75,171.85,164.5,167.8,268261
2024-10-04,168,172,168,170.5,402929
2024-10-07,171.8,173.35,167.95,168.75,184464
2024-10-08,167.5,170.85,167.2,170.85,250904
2024-10-09,170.3,173.35,168.9,171.6,268502
2024-10-10,171.1,172.15,168,168.55,245708
2024-10-11,168.55,169.7,156.75,161.15,803224
2024-10-14,162.15,164,159.6,160.75,283855
2024-10-15,160.75,165.45,160.45,165,309317
2024-10-16,164.6,164.95,160.95,164.95,216380
2024-10-17,164.9,164.9,157.65,159.5,220489
2024-10-18,157.6,160.6,152,160.45,332890
2024-10-21,160.45,161.35,155.3,156.4,237582
2024-10-22,156.05,160,155.85,158.6,392406
2024-10-23,158.65,161.1,158.05,161.1,254997
2024-10-24,159.9,161,158.05,159.3,201921
2024-10-25,159.35,160,157.45,158.7,199292
2024-10-28,159.1,161.4,158.9,161,150810
2024-10-29,160.5,162.8,159.7,162.8,199776
2024-10-30,162.8,163.65,159.35,160.95,197295
2024-10-31,159,161.2,156.55,160.75,314535
2024-11-04,161,161.8,157.6,160.6,331127
2024-11-05,161.8,163.2,159.3,161.45,202230
2024-11-06,160.7,161.95,158.85,159.65,229351
2024-11-07,160,163,159.9,163,180619
2024-11-08,163,164.6,160.5,161,197927
2024-11-12,161,162.3,159.55,161.4,173537
2024-11-13,161.4,161.4,156.7,158.5,298741
2024-11-14,158.75,161.85,158.2,161.85,193776
2024-11-15,161.9,162,155.85,155.85,248275
2024-11-18,155.7,159.25,155.2,156.25,184641
2024-11-19,157.25,157.65,150.3,153.6,243572
2024-11-20,153.1,159.15,153,158,254542
2024-11-21,159.15,160.8,157.05,160,260379
2024-11-22,160.75,161.85,157,160.85,327118
2024-11-25,161.4,166.15,161.4,165.55,605191
2024-11-26,166.25,172.35,165,172.2,404809
2024-11-27,172.2,173,158,164.6,801468
2024-11-28,165.95,168.4,163.55,164.8,244593
2024-11-29,164.8,168.45,164.7,167.2,263151
2024-12-02,168.75,170.5,167.45,170.2,197783
2024-12-03,170.2,179.45,170,179.45,584973
2024-12-04,179.45,183.3,177.3,179.9,599687
2024-12-05,180.25,193,180.25,193,641582
2024-12-06,193,200,191.8,199.85,853412
2024-12-09,199.85,202,191.1,194.3,545507
2024-12-10,194.1,196.7,188.1,194,451480
2024-12-11,194,195.95,192,195.6,352976
2024-12-12,195.65,196.6,183.55,191,624000
2024-12-13,200,202,178.25,183.6,1085245
2024-12-16,184.5,190,184.05,189.3,250392
2024-12-17,189,192.9,186.7,189.45,353135
2024-12-18,189.45,195.5,189.45,191.9,500533
2024-12-19,190,192.9,187.8,188.7,299693
2024-12-20,188,188.7,182.85,187.3,805200
2024-12-23,187.3,189.35,186.15,187.3,169889
2024-12-27,187.3,191.15,184,190.55,238569
2024-12-30,190.55,194.1,188.75,191.45,196230
2025-01-02,192,197.3,190.25,193.5,332300
2025-01-03,193.5,198.75,193,196.1,291971
2025-01-07,196.3,200.4,193.1,193.3,394133
2025-01-08,193.3,193.65,183.2,184.5,460017
2025-01-09,184.65,189.2,184.5,189.2,178721
2025-01-10,189.4,192.55,187,192.15,249047
2025-01-13,190,191,187.2,190,206273
2025-01-14,190.1,192.85,189,192,273171
2025-01-15,192,194.55,189.6,194.55,208413
2025-01-16,195.55,209,194.35,207.1,776182
2025-01-17,206.9,220.2,204.4,218.5,813954
2025-01-20,218.5,221.5,216.1,216.7,356520
2025-01-21,216.7,222.8,214,222.8,381692
2025-01-22,222.8,223.9,209.2,211.8,547562
2025-01-23,210,214.1,208.4,212.7,250602
2025-01-24,208,213.6,205.3,207.1,264534
2025-01-27,205,206.6,201.8,205,347210
2025-01-28,205.5,207.3,201.3,203,150350
2025-01-29,203.1,208.2,203.1,204.5,140814
2025-01-30,204.5,211,204.3,211,185762
2025-01-31,211.8,212.3,208.4,211.1,204205
2025-02-03,205,210.6,205,208.8,301443
2025-02-04,209.4,215.2,208.8,214.8,276321
2025-02-05,215.2,221.8,214.3,221.6,557301
2025-02-06,222,224.1,215.2,219,358572
2025-02-07,219.5,219.9,215.8,216.6,212529
2025-02-10,217,219.6,216.1,219,174201
2025-02-11,219.2,224.3,218.1,224.3,250017
2025-02-12,224.3,235.9,223.8,229.3,608530
2025-02-13,230.7,231.9,223.5,226.9,260359
2025-02-14,227.7,229.9,223.8,226.8,238419
2025-02-17,226.8,231.4,225,230,123813
2025-02-18,230,231.2,227.8,229,179744
2025-02-19,229.3,238.8,225.8,228.3,396845
2025-02-20,229.2,230.4,224.5,225.8,203364
2025-02-21,226.9,231.7,225.8,228.2,186125
2025-02-24,227.6,227.9,220.1,221.7,212579
2025-02-25,221.7,223.7,218.3,220.7,231351
2025-02-26,220.2,222.9,219.1,222.9,191047
2025-02-27,223,223.6,215.5,218,241224
2025-02-28,215.4,222.8,215.2,221.6,374141
2025-03-03,219.7,222.8,217.3,221,241825
2025-03-04,218.3,219.7,215.5,216,355340
2025-03-05,218.8,225.3,216.5,219.2,210316
2025-03-06,220,220.8,210.4,215.8,372409
2025-03-07,215.8,218.7,212.8,215.5,270698
2025-03-10,214.5,215.9,210.2,212.6,334970
2025-03-11,212.5,216.1,206.5,209.7,411471
2025-03-12,210.8,212.7,208.4,209.7,323682
2025-03-13,208.4,214,207.3,213.3,249698
2025-03-14,214,216.1,211.6,216,250543
2025-03-17,216.5,220,214.8,216,238362
2025-03-18,216.8,218.8,213.6,217.2,282651
2025-03-19,217,219.6,213.4,218.2,207029
2025-03-20,217.6,222.5,215.6,222.5,251282
2025-03-21,222.5,226.1,219.9,222.7,654792
2025-03-24,222.7,226.1,221.6,223.8,184696
2025-03-25,224,229.7,222.4,229.7,305370
2025-03-26,219.3,220,200,211.4,1270461
2025-03-27,211,213.8,206.1,210.4,343076
2025-03-28,210,220.6,207.6,218.4,548759
2025-03-31,216.8,219.1,210.2,211.8,349952
2025-04-01,212.9,214.9,209,210,235194
2025-04-02,209.4,219.3,204,216.5,518305
2025-04-03,214,216.5,212,212.4,208438
2025-04-04,211,222.8,210.7,212.7,579779
2025-04-07,205,210.5,195.3,205.4,651357
2025-04-08,205.8,216,205.3,214.2,390649
2025-04-09,206.6,210.5,198.05,200.6,514477
2025-04-10,215,215.9,208,212.4,457669
2025-04-11,211,214.1,207.3,210.4,218761
2025-04-14,214,218.8,210.1,218.8,276248
2025-04-15,218.9,222.5,217.3,221.3,280209
2025-04-16,219,222.8,216,220.5,254766
2025-04-17,220,222.8,217.2,221.6,153822
2025-04-22,221.5,225.5,220.9,225.2,349577
2025-04-23,226.5,229.5,225.3,226,302362
2025-04-24,225,226.4,217.9,226,260253
2025-04-25,225.9,227.5,223.5,224.7,83194
2025-04-28,224,228.5,224,228.1,213884
2025-04-29,228,234.4,227.4,233.9,267426
2025-04-30,233.9,235.4,230.7,232.9,235407
2025-05-02,233.4,257.8,232.6,257.6,716893
2025-05-05,255,255.6,246.3,250.5,214037
2025-05-06,251,251.4,240.1,243.2,305623
2025-05-07,243.8,247.1,242.6,245,223234
2025-05-08,245,247.3,241.2,245,170639
2025-05-09,243.7,245.9,241.8,243.3,185516
2025-05-12,245.7,249,242,245,155943
2025-05-13,245,246.7,236.8,240.8,223146
2025-05-14,240,240.5,231.7,234,274923
2025-05-15,232.3,234.2,229.6,231.2,159356
2025-05-16,234.5,236.3,230.1,231.6,135503
2025-05-19,231.6,232.7,227.2,232.2,183135
2025-05-20,232,233.8,228.9,229.9,174804
2025-05-21,229,229.8,224.6,225,178998
2025-05-22,224.1,224.1,217.6,220,279233
2025-05-23,221.5,221.6,213.1,218.2,262748
2025-05-26,220.5,221.5,218.6,220.1,137938
2025-05-27,221.5,221.9,218.7,220.2,220776
2025-05-28,221.5,221.6,218.6,219.1,338354
2025-05-29,225.6,230.2,218.8,220.5,527755
2025-05-30,220.5,225.4,219.4,221.8,690726
2025-06-02,219.6,228,218.4,221.5,321324
2025-06-03,223.6,236.8,219.2,236.5,777763
2025-06-04,237.8,260.5,234.6,257.9,1207638
2025-06-05,255,263.6,250.1,259,931887
2025-06-06,256.1,267.9,251.4,267.3,660478
